domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
ddtrb.larc.nasa.gov,ddtrb.larc.nasa.gov/safety/,"Safety | Durability, Damage Tolerance, and Reliability Branch",2077,137,137,15.160583941605839,75.866794839890886,0.0072992700729927005
voyager.jpl.nasa.gov,voyager.jpl.nasa.gov/mission/spacecraft/interactive.php,Voyager - Interactive 3-D Model,2076,1728,1394,1.2013888888888888,129.87005397148957,0.18460648148148148
eyes.nasa.gov,eyes.nasa.gov/apps/asteroids/#/4_vesta,Eyes on Asteroids - NASA/JPL,2074,1690,1434,1.2272189349112426,101.78609300285039,0.032544378698224852
ladsweb.modaps.eosdis.nasa.gov,ladsweb.modaps.eosdis.nasa.gov/missions-and-measurements/modis/,Moderate Resolution Imaging Spectroradiometer (MODIS) - LAADS DAAC,2074,1762,1296,1.1770715096481272,117.84214354156033,0.15153234960272419
spacemath.gsfc.nasa.gov,spacemath.gsfc.nasa.gov/,Welcome to Space Math @ NASA !,2073,1769,1500,1.171848501978519,87.893734782272546,0.37252685132843416
standards.nasa.gov,standards.nasa.gov/NASA-Technical-Standards,"NASA Technical Standards | Standards",2072,1447,1124,1.4319281271596407,59.733475022214911,0.1050449205252246
mars.nasa.gov,mars.nasa.gov/mars-exploration/missions/mars2020/,"Mars 2020 Perseverance Rover | Missions – NASA Mars Exploration",2071,1910,1590,1.0837696335078535,156.77883536402757,0.13298429319371727
sacd.larc.nasa.gov,sacd.larc.nasa.gov/zachary-frederick/,Zachary Frederick – SACD,2071,35,30,59.2,337.2110540209469,0.14285714285714285
www.nasa.gov,www.nasa.gov/missions/euclid/first-science-images-released-from-esa-mission-with-nasa-contributions/,First Science Images Released From ESA Mission With NASA Contributions - NASA,2071,2008,1756,1.0308764940239044,123.26068251401354,0.1598605577689243
environmental.larc.nasa.gov,environmental.larc.nasa.gov/facility-stormwater-connections-and-spill-response/,"Facility Stormwater Connections and Spill Response | Environmental & Energy Program",2070,24,24,86.25,320.11865979549174,0.16666666666666666
masterweb.jpl.nasa.gov,masterweb.jpl.nasa.gov/data/MissionView.htm,Master Projects,2070,2070,2070,1,0,1
moon.nasa.gov,moon.nasa.gov/resources/187/apollo-11-mission-image-view-of-moon-limb-with-earth-on-the-horizon/,"Apollo 11 Mission Image - View of Moon Limb, with Earth on the Horizon - Moon: NASA Science",2070,1956,1757,1.0582822085889572,120.51496464149531,0.3507157464212679
sacd.larc.nasa.gov,sacd.larc.nasa.gov/asab/asab-projects-2/,ASAB Activities – SACD,2070,60,55,34.5,138.77434293664237,0.13333333333333333
www.nasa.gov,www.nasa.gov/image-article/artemis-ii-crew-visits-white-house/,Artemis II Crew Visits White House - NASA,2069,1605,1387,1.2890965732087227,70.636514542966978,0.27352024922118379
apod.nasa.gov,apod.nasa.gov/apod/ap230813.html,APOD: 2023 August 13 – The Sombrero Galaxy in Infrared,2068,1920,1690,1.0770833333333334,43.107502878228715,0.14739583333333334
lasersdbw.larc.nasa.gov,lasersdbw.larc.nasa.gov/about-us/profiles/mulugeta-petros/,"Mulugeta Petros | Remote Sensing Branch",2066,19,16,108.73684210526316,103.10175241958557,0.21052631578947367
mars.nasa.gov,mars.nasa.gov/news/9387/nasa-insight-study-provides-clearest-look-ever-at-martian-core/,NASA InSight Study Provides Clearest Look Ever at Martian Core – NASA Mars Exploration,2066,1990,1846,1.0381909547738692,82.608946631866573,0.085929648241206025
eyes.nasa.gov,eyes.nasa.gov/apps/exo/#/planet/Kepler-367_c,Eyes on Exoplanets – NASA/JPL,2065,1887,1703,1.0943296237413884,68.459095018128409,0.013248542660307366
mars.nasa.gov,mars.nasa.gov/mars2020/multimedia/audio/,Mars Audio Recordings - NASA Mars,2064,1757,1539,1.1747296528173021,145.79874091770282,0.18212862834376778
science.nasa.gov,science.nasa.gov/missions/hubble/nasas-hubble-space-telescope-pauses-science-due-to-gyro-issue/,NASA’s Hubble Space Telescope to Resume Science Operations Soon - NASA Science,2064,1944,1664,1.0617283950617284,96.291713989834179,0.21244855967078188
gpm.nasa.gov,gpm.nasa.gov/education/videos/gpm-freshwater-connection,"GPM: The Fresh(water) Connection | Precipitation Education",2063,1705,1312,1.209384164222874,357.37158604641064,0.13372434017595308
science.nasa.gov,science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-messier-catalog/messier-45/,Messier 45 (The Pleiades) - NASA Science,2062,1933,1628,1.066735644076565,110.11548235266942,0.46094154164511125
www.nasa.gov,www.nasa.gov/learning-resources/internships/10-things-you-can-do-now-to-prepare-for-a-nasa-internship/,10 Things You Can Do Now to Prepare for a NASA Internship - NASA,2062,1965,1734,1.0493638676844783,81.137420163034292,0.59236641221374042
eyes.nasa.gov,eyes.nasa.gov/apps/exo/#/planet/Kepler-22_b/,Eyes on Exoplanets – NASA/JPL,2061,1897,1545,1.0864522930943594,20.066208243268836,0.052714812862414341
www.earthdata.nasa.gov,www.earthdata.nasa.gov/eosdis/science-system-description/eosdis-components/gibs,"Global Imagery Browse Services (GIBS) | Earthdata",2061,1811,1609,1.1380452788514632,111.3220934584015,0.22197680839315295
uqtools.larc.nasa.gov,uqtools.larc.nasa.gov/nasa-uq-challenge-problem-2020/download-software-2019/,Download Software 2019 « The Uncertainty Quantification Toolbox,2059,27,26,76.222222222222229,213.20798262708851,0.1111111111111111
science.nasa.gov,science.nasa.gov/learn/basics-of-space-flight/chapter2-2/,Reference Systems - NASA Science,2058,2090,1518,0.98468899521531106,162.31700319222549,0.45119617224880382
ddtrb.larc.nasa.gov,ddtrb.larc.nasa.gov/structural-health-assessment/,"Structural Health Assessment | Durability, Damage Tolerance, and Reliability Branch",2057,15,12,137.13333333333333,475.96842814869268,0.2
maptis.nasa.gov,maptis.nasa.gov/,Materials And Processes Technical Information System (MAPTIS),2057,2138,934,0.9621141253507951,194.03221513264617,0.47287184284377926
essp.nasa.gov,essp.nasa.gov/images/,"Images | ESSP",2056,15,13,137.06666666666666,2187.9509435725936,0.2
www.grc.nasa.gov,www.grc.nasa.gov/www/k-12/VirtualAero/BottleRocket/airplane/termv.html,Terminal Velocity,2055,1982,1629,1.0363269424823411,127.87956393891497,0.4399596367305752
www.nasa.gov,www.nasa.gov/history/explore-nasas-history/,Explore NASA's History - NASA,2055,1765,1538,1.164872521246459,114.18955900631759,0.12011331444759207
apod.nasa.gov,apod.nasa.gov/apod/ap230914.html,APOD: 2023 September 14 - NGC 7331 and Beyond,2054,1929,1776,1.0648004147226542,44.539655359553976,0.11715914981855884
sacd.larc.nasa.gov,sacd.larc.nasa.gov/nicole-piontek/,Nicole Piontek – SACD,2054,31,28,66.258064516129039,247.011211513905,0.22580645161290322
science.nasa.gov,science.nasa.gov/earth-science,Earth Science Researchers - NASA Science,2052,1678,1459,1.2234803337306317,63.430411645051969,0.13706793802145412
www.grc.nasa.gov,www.grc.nasa.gov/www/k-12/airplane/compexp.html,Isentropic Compression or Expansion,2052,2142,1639,0.957983193277311,146.1606851048316,0.40056022408963587
www.nasa.gov,www.nasa.gov/hrp/,Human Research Program - NASA,2052,1721,1412,1.1929110981987217,121.46755568396121,0.20685647879140034
paw.larc.nasa.gov,paw.larc.nasa.gov/?s=,"| Search Results | AIAA Propulsion Aerodynamics Workshop",2051,71,69,28.901408450704224,116.1358904107399,0.056338028169014086
science.larc.nasa.gov,science.larc.nasa.gov/hsrl/news-and-links/,HSRL Program News & Links – NASA Langley Research Center Science Directorate,2051,17,13,120.70588235294117,242.68876312677838,0.52941176470588236
colloqsigma.larc.nasa.gov,colloqsigma.larc.nasa.gov/page/5/?s=,"| Search Results | NASA Langley Colloquium & Sigma Series Lectures | Page 5",2050,1789,1788,1.145891559530464,2.5308511355006473,0
www.nasa.gov,www.nasa.gov/missions/artemis/artemis-ii-map/,Artemis II Map - NASA,2050,2018,1824,1.0158572844400398,97.434092913564555,0.087215064420218036
www.nasa.gov,www.nasa.gov/stem-content/nasa-jobs/,NASA Jobs - NASA,2050,2008,1769,1.0209163346613546,91.842632020255309,0.15687250996015936
sacd.larc.nasa.gov,sacd.larc.nasa.gov/ram-resources/,Regional Air Mobility (RAM) Resources – SACD,2049,28,24,73.178571428571431,193.97619615772211,0.32142857142857145
science.nasa.gov,science.nasa.gov/sun/exploration/,Sun: Exploration - NASA Science,2048,1697,1526,1.2074248674130819,94.242149612166671,0.16558632881555688
www.nasa.gov,www.nasa.gov/dr-robert-h-goddard-american-rocketry-pioneer/,"Dr. Robert H. Goddard, American Rocketry Pioneer - NASA",2048,1980,1468,1.0348484848484849,191.00909030837474,0.47626262626262628
www3.nasa.gov,www3.nasa.gov/specials/kidsclub/nowinspace/index.html,"Play | NASA Kids Club | Now in Space",2048,1875,1609,1.0917333333333332,81.84484665979025,0.070933333333333334
www.nasa.gov,www.nasa.gov/robotics/,Robotics - NASA,2047,1847,1636,1.1077422847861398,189.97034077400767,0.11478072550081213
commonresearchmodel.larc.nasa.gov,commonresearchmodel.larc.nasa.gov/home-2/high-speed-crm/experimental-approach/model-description/,"Model Description | NASA Common Research Model",2046,134,93,15.26865671641791,202.62883104155625,0.11940298507462686
europa.nasa.gov,europa.nasa.gov/mission-updates/97/europa-clippers-mapping-imaging-spectrometer-installed-on-spacecraft/,Europa Clipper's Mapping Imaging Spectrometer Installed on Spacecraft – NASA's Europa Clipper,2044,1943,1781,1.0514668039114772,46.645874852026047,0.13535769428718478
tetruss.larc.nasa.gov,tetruss.larc.nasa.gov/flow-solution-usm3d-me-users-manual/input-file-for-usm3d-me/,"Input File For USM3D-ME | TetrUSS: NASA Tetrahedral Unstructured Software System",2043,441,434,4.63265306122449,32.975851766556218,0.011337868480725623
science.larc.nasa.gov,science.larc.nasa.gov/arcstone/about/,ARCSTONE-About – NASA Langley Research Center Science Directorate,2041,184,181,11.092391304347826,75.543457870002825,0.93478260869565222
spotthestation.nasa.gov,spotthestation.nasa.gov/sightings/view.cfm,"Dublin, Ireland | Sighting Opportunity | Spot The Station | NASA",2040,1879,1168,1.0851516764236295,75.492280675444476,0.47365620010643961
stem.nasa.gov,stem.nasa.gov/artemis/,"Join Artemis | NASA",2040,2038,1738,1.0004906771344455,160.99326429850416,0.13591756624141316
earthobservatory.nasa.gov,earthobservatory.nasa.gov/images/86353/the-dark-side-and-the-bright-side,The Dark Side and the Bright Side,2038,1964,1795,1.0376782077393076,59.481621460606824,0.52749490835030555
earthobservatory.nasa.gov,earthobservatory.nasa.gov/topic/atmosphere,Atmosphere,2038,1707,1608,1.1939074399531342,42.8951886149355,0.066783831282952552
lasersdbw.larc.nasa.gov,lasersdbw.larc.nasa.gov/about-us/our-labs/,"Our Labs | Remote Sensing Branch",2038,17,15,119.88235294117646,111.34238695075308,0.23529411764705882
mars.nasa.gov,mars.nasa.gov/news/?search=,News – NASA Mars Exploration,2038,1840,1067,1.107608695652174,60.773509461869409,0.42717391304347824
prod.nais.nasa.gov,prod.nais.nasa.gov/cgibin/npdv/adhoc.cgi,NASA Procurement Data View - Adhoc Query,2038,293,133,6.9556313993174061,368.18849747764443,0.12286689419795221
spaceplace.nasa.gov,spaceplace.nasa.gov/ionosphere/en/,"Ionosphere | NASA Space Place – NASA Science for Kids",2038,1819,1533,1.120395821880154,179.09214681685302,0.13304013194062672
www.nasa.gov,www.nasa.gov/hrp-iws-2024/,HRP IWS 2024 - NASA,2037,2068,1222,0.98500967117988392,190.73998329230332,0.4134429400386847
asrs.arc.nasa.gov,asrs.arc.nasa.gov/report/electronic.html,ASRS - Aviation Safety Reporting System - Electronic Report Submission,2036,1850,1561,1.1010810810810812,66.076892296541956,0.25891891891891894
mars.nasa.gov,mars.nasa.gov/mars2020/surface-experience/?drive=0&site=43,Explore with Perseverance,2036,1523,1398,1.3374917925147736,11.733151148760516,0.0078791858174655279
climate.nasa.gov,climate.nasa.gov/images-of-change/?id=875,Images of Change - Climate Change: Vital Signs of the Planet,2035,1684,1641,1.2084323040380047,71.829326445643744,0.013064133016627079
sacd.larc.nasa.gov,sacd.larc.nasa.gov/ram/,Regional Air Mobility – SACD,2035,143,97,14.23076923076923,230.50792278908972,0.43356643356643354
www.grc.nasa.gov,www.grc.nasa.gov/www/k-12/airplane/specimp.html,Specific Impulse,2035,2164,1476,0.94038817005545283,174.99002112633147,0.40480591497227358
science.larc.nasa.gov,science.larc.nasa.gov/mira-wg/topics/mac/,MIRA Working Group - Topics : MAC,2032,20,13,101.55,168.59580999906649,0.4
lasersdbw.larc.nasa.gov,lasersdbw.larc.nasa.gov/about-us/profiles/profiles-william-a-carrion/,"William A. Carrion | Remote Sensing Branch",2031,22,19,92.318181818181813,92.984340833668114,0.22727272727272727
www.nasa.gov,www.nasa.gov/history/115-years-ago-the-tunguska-asteroid-impact-event/,115 Years Ago: The Tunguska Asteroid Impact Event - NASA,2031,1984,1607,1.0236895161290323,195.18668638743472,0.42741935483870969
exoplanets.nasa.gov,exoplanets.nasa.gov/alien-worlds/ways-to-find-a-planet/#/2,"5 Ways to Find a Planet | Explore – Exoplanet Exploration: Planets Beyond our Solar System",2030,1932,1455,1.0507246376811594,128.50077699427786,0.26449275362318841
honeybeenet.gsfc.nasa.gov,honeybeenet.gsfc.nasa.gov/Honeybees/Basics.htm,Bee Facts,2030,1827,1611,1.1111111111111112,133.19917208958941,0.46579091406677614
starchild.gsfc.nasa.gov,starchild.gsfc.nasa.gov/docs/StarChild/solar_system_level1/solar_system.html,StarChild: The Solar System,2030,1543,1371,1.3156189241736875,117.23493972945479,0.13285806869734285
apod.nasa.gov,apod.nasa.gov/apod/ap230903.html,APOD: 2023 September 3 – Comet Schwassmann Wachmann 3 Fragments,2029,1873,1707,1.0832888414308597,29.873003601018993,0.12706887346502937
heasarc.gsfc.nasa.gov,heasarc.gsfc.nasa.gov/docs/archive.html,HEASARC Data Archive,2029,1525,891,1.3304918032786885,83.633973088903417,0.083278688524590166
science.larc.nasa.gov,science.larc.nasa.gov/fmsc/,FMSC – NASA Langley Research Center Science Directorate,2029,13,11,156.07692307692307,290.24297950059,0.46153846153846156
vspu.larc.nasa.gov,vspu.larc.nasa.gov/training-content/chapter-1-vspfundamentals/bodies-of-revolution/body-of-revolution-introduction/,Body of Revolution: Introduction – OpenVSP Ground School,2029,27,20,75.148148148148152,249.97811003286213,0.14814814814814814
sealevel.nasa.gov,sealevel.nasa.gov/faq/13/how-long-have-sea-levels-been-rising-how-does-recent-sea-level-rise-compare-to-that-over-the-previous/,How long have sea levels been rising? How does recent sea-level rise compare to that over the previous centuries? – NASA Sea Level Change Portal,2028,1972,1699,1.0289046653144016,125.46902781487108,0.37626774847870181
science.larc.nasa.gov,science.larc.nasa.gov/npp/,NPP – NASA Langley Research Center Science Directorate,2026,24,19,84.416666666666671,165.37239254636259,0.33333333333333331
blogs.nasa.gov,blogs.nasa.gov/spacestation/2023/12/12/dragon-undocking-postponed-to-friday/,Dragon Undocking Postponed to Friday – Space Station,2025,1914,1613,1.0579937304075235,64.2879004721169,0.55799373040752354
science.larc.nasa.gov,science.larc.nasa.gov/pbl/science/,Planetary Boundary Layer – Science – NASA Langley Research Center Science Directorate,2025,16,13,126.5625,283.57159101036393,0.4375
vspu.larc.nasa.gov,vspu.larc.nasa.gov/training-content/chapter-1-vspfundamentals/general-component-information/attachment-to-parent-surface/,Attachment to Parent Surface – OpenVSP Ground School,2025,30,24,67.5,859.7977564224916,0.13333333333333333
www.earthdata.nasa.gov,www.earthdata.nasa.gov/topics/atmosphere/atmospheric-pressure/air-mass-density,"Air Mass/Density | Earthdata",2024,2089,1691,0.96936333173767353,113.03771636100794,0.56294877932024889
aab.larc.nasa.gov,aab.larc.nasa.gov/presentations-publications/2004-2/,2004 « Aeroacoustics Branch,2023,15,13,134.86666666666667,160.04167793182907,0.13333333333333333
uqtools.larc.nasa.gov,uqtools.larc.nasa.gov/nasa-uq-challenge-problem-2020/alternate-software-c-code/,Alternate Software (C code) « The Uncertainty Quantification Toolbox,2023,43,40,47.046511627906973,240.12225102179679,0.069767441860465115
science.nasa.gov,science.nasa.gov/image-detail/coronagraph/,(not set),2022,1859,1807,1.0876815492200107,22.997278578453759,0.025820333512641205
www.nasa.gov,www.nasa.gov/spacetech-news/,STMD News,2022,1828,1666,1.1061269146608315,60.146904011897675,0.054704595185995623
firms.modaps.eosdis.nasa.gov,firms.modaps.eosdis.nasa.gov/satellite-imagery/,"NASA | LANCE | FIRMS",2020,1800,1627,1.1227777777777779,29.681570537325559,0.098333333333333328
sacd.larc.nasa.gov,sacd.larc.nasa.gov/asab/asab-projects-2/pegasus/,PEGASUS – SACD,2019,48,42,42.0625,199.61832611608972,0.35416666666666669
science.nasa.gov,science.nasa.gov/resource/jupiters-moon-io-poster-version-a/,Jupiter's Moon Io Poster - Version A - NASA Science,2019,1866,1814,1.0819935691318328,31.668319621638403,0.054662379421221867
data.giss.nasa.gov,data.giss.nasa.gov/cgi-bin/gistemp/stdata_find_v4.cgi,Data.GISS: GISS Surface Temperature Analysis (v4),2018,609,352,3.3136288998357966,208.60303017760924,0.064039408866995079
science.nasa.gov,science.nasa.gov/mars/moons/facts/,Mars Moons: Facts - NASA Science,2018,1843,1573,1.0949538795442213,139.38429189998408,0.25610417797069995
neo.gsfc.nasa.gov,neo.gsfc.nasa.gov/view.php,"Solar Insolation (1 month) | NASA",2016,922,733,2.1876355748373104,225.99651770797317,0.18655097613882862
uqtools.larc.nasa.gov,uqtools.larc.nasa.gov/2013/05/29/is-there-measurement-uncertainty-or-noise-present/,Is there measurement uncertainty or noise present? « The Uncertainty Quantification Toolbox,2014,15,12,134.26666666666668,250.75108696154479,0.13333333333333333
ddtrb.larc.nasa.gov,ddtrb.larc.nasa.gov/complex-loading-laboratory/,"Complex Loading | Durability, Damage Tolerance, and Reliability Branch",2013,22,19,91.5,299.56811014506434,0.13636363636363635
gpm.nasa.gov,gpm.nasa.gov/education/videos/water-water-everywhere,"Water, Water, Everywhere! | Precipitation Education",2013,1912,1444,1.0528242677824269,386.3322482535367,0.21338912133891214
www.nasa.gov,www.nasa.gov/starport/discount-tickets/,Discount Tickets - NASA,2012,1854,1569,1.0857605177993528,108.13410597811055,0.20550161812297735
aab.larc.nasa.gov,aab.larc.nasa.gov/presentations-publications/2009-2/,2009 « Aeroacoustics Branch,2011,20,17,100.55,138.46524834629383,0.15
science.nasa.gov,science.nasa.gov/mission/cassini/grand-finale/overview/,Overview - NASA Science,2011,1116,917,1.8019713261648747,253.00422273731115,0.29390681003584229
spotthestation.nasa.gov,spotthestation.nasa.gov/widget/widget.cfm,"Fixed Location | Widget | Spot The Station | NASA",2010,1607,1235,1.2507778469197262,81.536493170254673,0.35220908525202238
uqtools.larc.nasa.gov,uqtools.larc.nasa.gov/nasa-uq-challenge-problem-2020/alternate-download-software-based-on-the-matlab-runtime-library/,Alternate Software (MCR) « The Uncertainty Quantification Toolbox,2010,27,26,74.444444444444443,284.47230661791781,0.1111111111111111
lasersdbw.larc.nasa.gov,lasersdbw.larc.nasa.gov/about-us/profiles/george-e-busch/,"George E. Busch | Remote Sensing Branch",2009,13,12,154.61538461538461,113.98594019648151,0.076923076923076927
spaceplace.nasa.gov,spaceplace.nasa.gov/art-challenge/en/,"NASA Space Place Art Challenge! | NASA Space Place – NASA Science for Kids",2009,1893,1580,1.0607501320655044,88.8450690951159,0.11938721605916534
science.larc.nasa.gov,science.larc.nasa.gov/discover-aq/,DISCOVER-AQ – NASA Langley Research Center Science Directorate,2007,22,17,91.227272727272734,697.49231593100183,0.40909090909090912
www.grc.nasa.gov,www.grc.nasa.gov/www/k-12/airplane/normal.html,Normal Shock Wave Equations,2006,2111,1398,0.95026054002842253,149.11607931188925,0.43628612032212222
ccmc.gsfc.nasa.gov,ccmc.gsfc.nasa.gov/,"Home | CCMC",2005,1542,1160,1.3009079118028535,108.72041404703927,0.24254215304798962
aab.larc.nasa.gov,aab.larc.nasa.gov/presentations-publications/2010-2/,2010 « Aeroacoustics Branch,2004,16,15,125.1875,158.40698284569964,0.1875
www.jpl.nasa.gov,www.jpl.nasa.gov/edu/learn/project/code-a-mars-sample-collection-video-game/,"Student Project: Code a Mars Sample Collection Video Game | NASA/JPL Edu",2004,1785,1607,1.1226890756302521,88.426428718492389,0.34453781512605042
science.larc.nasa.gov,science.larc.nasa.gov/people/timothy-berkoff/,Timothy Berkoff – NASA Langley Research Center Science Directorate,2003,17,15,117.82352941176471,266.81409645944166,0.29411764705882354
moon.nasa.gov,moon.nasa.gov/moon-in-motion/earth-and-tides/tidal-locking/,"Tidal Locking | Earth & Tides – Moon: NASA Science",2002,2017,1555,0.992563212692117,187.75060204541245,0.44471988101140308
science.larc.nasa.gov,science.larc.nasa.gov/people/patrick-taylor/,Patrick Taylor – NASA Langley Research Center Science Directorate,2001,44,34,45.5,222.00534379110829,0.40909090909090912
spaceplace.nasa.gov,spaceplace.nasa.gov/planet-masks/en/,"Make a Planet Mask! | NASA Space Place – NASA Science for Kids",2001,1769,1549,1.1305822498586773,107.28384445664774,0.0644431882419446
www.nasa.gov,www.nasa.gov/news-release/nasa-to-participate-in-next-private-astronaut-mission-news-conference/,NASA to Participate in Next Private Astronaut Mission News Conference - NASA,2001,1932,1652,1.0351966873706004,75.130845633218343,0.35403726708074534
lasersdbw.larc.nasa.gov,lasersdbw.larc.nasa.gov/about-us/,"About Us | Remote Sensing Branch",2000,19,16,105.26315789473684,98.033429396423927,0.15789473684210525
science.nasa.gov,science.nasa.gov/mission/webb/?pageno=3,James Webb Space Telescope - NASA Science,2000,1827,1787,1.0946907498631637,31.756911829965006,0.022988505747126436
lasersdbw.larc.nasa.gov,lasersdbw.larc.nasa.gov/get-involved/contact-us/,"Contact Us | Remote Sensing Branch",1999,20,17,99.95,97.546728988884212,0.15
science.larc.nasa.gov,science.larc.nasa.gov/people/bruce-anderson/,Bruce Anderson – NASA Langley Research Center Science Directorate,1999,22,19,90.86363636363636,183.80490807449976,0.45454545454545453
science.nasa.gov,science.nasa.gov/image-detail/amf-pia17669/,(not set),1999,1740,1702,1.1488505747126436,18.643329994953039,0.022413793103448276
www.nasa.gov,www.nasa.gov/women-at-nasa/,Women at NASA - NASA,1999,1640,1356,1.2189024390243903,130.61037939180034,0.31646341463414634
earthobservatory.nasa.gov,earthobservatory.nasa.gov/images/152189/peralta-wind-farm-uruguay,"Peralta Wind Farm, Uruguay",1998,1961,1761,1.0188679245283019,77.192653030010476,0.16726160122386538
spaceplace.nasa.gov,spaceplace.nasa.gov/spaceweather/en/,"What Is Space Weather? | NASA Space Place – NASA Science for Kids",1997,1866,1568,1.0707395498392283,186.88424449444247,0.22240085744908897
science.larc.nasa.gov,science.larc.nasa.gov/people/jacob-gissinger/,Jacob Gissinger (NPP/USRA) – NASA Langley Research Center Science Directorate,1996,17,16,117.41176470588235,445.48912324126769,0.47058823529411764
spaceplace.nasa.gov,spaceplace.nasa.gov/el-nino/en/,"What Is El Niño? | NASA Space Place – NASA Science for Kids",1996,1925,1488,1.036883116883117,298.5190253524899,0.26233766233766231
apod.nasa.gov,apod.nasa.gov/apod/ap221205.html,APOD: 2022 December 5 - Pleiades: The Seven Sisters Star Cluster,1995,1894,1746,1.0533262935586061,31.411551080972739,0.55649419218585006
science.larc.nasa.gov,science.larc.nasa.gov/news-and-features-archive/,Science Directorate News & Features Archive – NASA Langley Research Center Science Directorate,1995,17,13,117.35294117647059,190.69770851898957,0.35294117647058826
www.globe.gov,www.globe.gov/globe-community/community-map,GLOBE Countries and Members Map - GLOBE.gov,1995,1367,1120,1.4594001463057791,107.11404655111679,0.31236283833211415
earthobservatory.nasa.gov,earthobservatory.nasa.gov/collection/1658/earth-from-afar,Collection - Earth from Afar,1994,1703,1523,1.1708749266001175,99.069218668828924,0.27950675278919551
larc-exchange.larc.nasa.gov,larc-exchange.larc.nasa.gov/clubs-athletics/skywatchers/,Skywatchers « Langley Exchange,1994,641,628,3.1107644305772233,30.640650043850908,0.0249609984399376
lasersdbw.larc.nasa.gov,lasersdbw.larc.nasa.gov/about-us/profiles/profiles-jirong-yu/,"Jirong Yu | Remote Sensing Branch",1992,16,15,124.4375,94.023033350162336,0.25
sacd.larc.nasa.gov,sacd.larc.nasa.gov/marie-ivanco/,Marie Ivanco – SACD,1992,26,22,76.615384615384613,473.09878697318186,0.15384615384615385
vspu.larc.nasa.gov,vspu.larc.nasa.gov/training-content/chapter-3-model-analysis-in-openvsp/vspaero-basics/vspaero-viewer-basics/,VSPAERO Viewer Basics – OpenVSP Ground School,1992,60,44,33.2,218.33236902206693,0.1
imagine.gsfc.nasa.gov,imagine.gsfc.nasa.gov/educators/lifecycles/LC_main3.html,The Life Cycles of Stars,1990,1771,1356,1.1236589497459062,145.59133521102265,0.46696781479390176
science.larc.nasa.gov,science.larc.nasa.gov/people/sharon-burton/,Sharon Burton – NASA Langley Research Center Science Directorate,1990,16,13,124.375,281.94294557272121,0.4375
www.grc.nasa.gov,www.grc.nasa.gov/www/k-12/airplane/rocket.html,Rocket Propulsion,1990,1785,1449,1.1148459383753502,156.74023151693356,0.33109243697478991
lasersdbw.larc.nasa.gov,lasersdbw.larc.nasa.gov/about-us/publications/,"Publications | Remote Sensing Branch",1989,17,15,116.94117647058823,138.00796590257724,0.11764705882352941
science.larc.nasa.gov,science.larc.nasa.gov/rad-x/contacts/,Contacts (RAD-X) – NASA Langley Research Center Science Directorate,1989,16,12,124.25,172.55737178868449,0.4375
climate.nasa.gov,climate.nasa.gov/news/2914/the-atmosphere-earths-security-blanket/,The Atmosphere: Earth's Security Blanket – Climate Change: Vital Signs of the Planet,1988,1896,1365,1.0485232067510548,197.88866695623412,0.41350210970464135
aab.larc.nasa.gov,aab.larc.nasa.gov/personnel/,Personnel « Aeroacoustics Branch,1987,52,46,38.21153846153846,145.08397873197515,0.096153846153846159
sacd.larc.nasa.gov,sacd.larc.nasa.gov/samuel-m-dollyhigh/,Samuel M. Dollyhigh – SACD,1987,30,24,66.233333333333334,227.14750424604068,0.33333333333333331
science.larc.nasa.gov,science.larc.nasa.gov/people/constantine-lukashin/,Constantine Lukashin – NASA Langley Research Center Science Directorate,1987,20,15,99.35,235.0993350849507,0.35
science.larc.nasa.gov,science.larc.nasa.gov/people/melissa-ashe/,Melissa Ashe – NASA Langley Research Center Science Directorate,1987,16,13,124.1875,226.53087262865225,0.4375
sacd.larc.nasa.gov,sacd.larc.nasa.gov/path-to-nasa/,Path to NASA – SACD,1986,20,17,99.3,457.62775696313031,0.35
vspu.larc.nasa.gov,vspu.larc.nasa.gov/training-content/chapter-1-vspfundamentals/conformal-components/,Conformal Components – OpenVSP Ground School,1985,23,16,86.260869565217391,804.71372292952549,0.34782608695652173
sacd.larc.nasa.gov,sacd.larc.nasa.gov/contact/,Contact – SACD,1983,23,19,86.217391304347828,453.25424113250011,0.34782608695652173
science.larc.nasa.gov,science.larc.nasa.gov/people/nathaniel-smith/,Nathaniel Smith – NASA Langley Research Center Science Directorate,1981,20,17,99,179.973040721015,0.35
vspu.larc.nasa.gov,vspu.larc.nasa.gov/training-content/chapter-5-advanced-openvsp-techniques/curve-editor/converting-body-cross-sections-to-edit-curves/,Converting Body Cross-Sections to Edit Curves – OpenVSP Ground School,1981,15,12,132,374.22791109462833,0.2
ddtrb.larc.nasa.gov,ddtrb.larc.nasa.gov/complex-loading-test-page/,"Complex Loading (Test Page) | Durability, Damage Tolerance, and Reliability Branch",1980,16,13,123.75,674.35053222547435,0.1875
www.grc.nasa.gov,www.grc.nasa.gov/www/k-12/airplane/rktthsum.html,Rocket Thrust Equations,1980,2041,1301,0.97011268985791277,184.32191582116729,0.38755512003919645
sacd.larc.nasa.gov,sacd.larc.nasa.gov/william-cummings/,William Cummings – SACD,1979,36,24,54.972222222222221,139.27548014239369,0.16666666666666666
