date,os,visits
2023-10-28,BlackBerry,168
2023-10-28,Windows Phone,117
2023-10-27,iOS,14287567
2023-10-27,Windows,12068956
2023-10-27,Android,7540636
2023-10-27,Macintosh,3583454
2023-10-27,Linux,1221604
2023-10-27,Chrome OS,868911
2023-10-27,(not set),25017
2023-10-27,FreeBSD,1441
2023-10-27,Tizen,1139
2023-10-27,OS/2,682
2023-10-27,Fuchsia,538
2023-10-27,Firefox OS,464
2023-10-27,Playstation 4,383
2023-10-27,BlackBerry,132
2023-10-26,iOS,14905235
2023-10-26,Windows,14336495
2023-10-26,Android,8012585
2023-10-26,Macintosh,4110815
2023-10-26,Chrome OS,1088894
2023-10-26,Linux,918059
2023-10-26,(not set),25269
2023-10-26,FreeBSD,2152
2023-10-26,Tizen,1122
2023-10-26,OS/2,674
2023-10-26,Fuchsia,530
2023-10-26,Firefox OS,484
2023-10-26,Playstation 4,404
2023-10-26,BlackBerry,129
2023-10-25,iOS,15495966
2023-10-25,Windows,15048448
2023-10-25,Android,8034044
2023-10-25,Macintosh,4390497
2023-10-25,Chrome OS,1108870
2023-10-25,Linux,1049974
2023-10-25,(not set),35154
2023-10-25,FreeBSD,1821
2023-10-25,Tizen,1166
2023-10-25,OS/2,674
2023-10-25,Fuchsia,521
2023-10-25,Firefox OS,459
2023-10-25,Playstation 4,372
2023-10-25,BlackBerry,121
2023-10-25,OpenBSD,109
2023-10-24,iOS,14684372
2023-10-24,Windows,14662590
2023-10-24,Android,7798555
2023-10-24,Macintosh,4377257
2023-10-24,Chrome OS,1131708
2023-10-24,Linux,1104130
2023-10-24,(not set),26955
2023-10-24,FreeBSD,1471
2023-10-24,Tizen,1129
2023-10-24,OS/2,664
2023-10-24,Fuchsia,500
2023-10-24,Firefox OS,408
2023-10-24,Playstation 4,356
2023-10-24,BlackBerry,134
2023-10-23,Windows,15357184
2023-10-23,iOS,15027496
2023-10-23,Android,8173124
2023-10-23,Macintosh,4377987
2023-10-23,Chrome OS,1047199
2023-10-23,Linux,902558
2023-10-23,(not set),24239
2023-10-23,FreeBSD,1452
2023-10-23,Tizen,1079
2023-10-23,OS/2,633
2023-10-23,Fuchsia,544
2023-10-23,Firefox OS,416
2023-10-23,Playstation 4,382
2023-10-23,BlackBerry,129
2023-10-22,iOS,10813957
2023-10-22,Android,6086559
2023-10-22,Windows,5514478
2023-10-22,Macintosh,2782210
2023-10-22,Linux,895025
2023-10-22,Chrome OS,344225
2023-10-22,(not set),17251
2023-10-22,Tizen,1087
2023-10-22,FreeBSD,660
2023-10-22,OS/2,618
2023-10-22,Fuchsia,527
2023-10-22,Playstation 4,385
2023-10-22,Firefox OS,367
2023-10-22,BlackBerry,121
2023-10-21,iOS,12462105
2023-10-21,Android,6792327
2023-10-21,Windows,5330555
2023-10-21,Macintosh,2481321
2023-10-21,Linux,841927
2023-10-21,Chrome OS,287977
2023-10-21,(not set),38988
2023-10-21,Tizen,1143
2023-10-21,FreeBSD,949
2023-10-21,OS/2,568
2023-10-21,Fuchsia,556
2023-10-21,Playstation 4,420
2023-10-21,Firefox OS,401
2023-10-21,BlackBerry,113
2023-10-20,iOS,14814551
2023-10-20,Windows,12126729
2023-10-20,Android,8116252
2023-10-20,Macintosh,3749536
2023-10-20,Linux,920817
2023-10-20,Chrome OS,836221
2023-10-20,(not set),45060
2023-10-20,FreeBSD,1470
2023-10-20,Tizen,1143
2023-10-20,OS/2,634
2023-10-20,Fuchsia,505
2023-10-20,Firefox OS,438
2023-10-20,Playstation 4,404
2023-10-20,BlackBerry,116
2023-10-19,iOS,16395100
2023-10-19,Windows,14361914
2023-10-19,Android,8754434
2023-10-19,Macintosh,4299822
2023-10-19,Chrome OS,1035921
2023-10-19,Linux,903902
2023-10-19,(not set),31188
2023-10-19,FreeBSD,1428
2023-10-19,Tizen,1217
2023-10-19,OS/2,658
2023-10-19,Fuchsia,593
2023-10-19,Firefox OS,443
2023-10-19,Playstation 4,411
2023-10-19,BlackBerry,117
2023-10-18,iOS,16165651
2023-10-18,Windows,14926185
2023-10-18,Android,8490184
2023-10-18,Macintosh,4370849
2023-10-18,Chrome OS,1035510
2023-10-18,Linux,851944
2023-10-18,(not set),24944
2023-10-18,FreeBSD,1239
2023-10-18,Tizen,1068
2023-10-18,OS/2,636
2023-10-18,Fuchsia,527
2023-10-18,Firefox OS,437
2023-10-18,Playstation 4,349
2023-10-18,BlackBerry,125
2023-10-17,iOS,15933356
2023-10-17,Windows,15256882
2023-10-17,Android,8118223
2023-10-17,Macintosh,4601405
2023-10-17,Chrome OS,1050696
2023-10-17,Linux,864709
2023-10-17,(not set),24604
2023-10-17,FreeBSD,1278
2023-10-17,Tizen,1052
2023-10-17,OS/2,581
2023-10-17,Fuchsia,536
2023-10-17,Firefox OS,407
2023-10-17,Playstation 4,353
2023-10-17,BlackBerry,124
2023-10-16,iOS,16155069
2023-10-16,Windows,15441996
2023-10-16,Android,8520792
2023-10-16,Macintosh,4817803
2023-10-16,Chrome OS,1008029
2023-10-16,Linux,881741
2023-10-16,(not set),23998
2023-10-16,FreeBSD,1535
2023-10-16,Tizen,1143
2023-10-16,OS/2,587
2023-10-16,Fuchsia,517
2023-10-16,Firefox OS,433
2023-10-16,Playstation 4,375
2023-10-16,BlackBerry,139
2023-10-15,iOS,11220275
2023-10-15,Android,6333603
2023-10-15,Windows,5931538
2023-10-15,Macintosh,2985521
2023-10-15,Linux,721921
2023-10-15,Chrome OS,349288
2023-10-15,(not set),28869
2023-10-15,Tizen,1149
2023-10-15,FreeBSD,611
2023-10-15,OS/2,560
2023-10-15,Fuchsia,505
2023-10-15,Playstation 4,394
2023-10-15,Firefox OS,363
2023-10-14,iOS,14039427
2023-10-14,Android,7778695
2023-10-14,Windows,5972465
2023-10-14,Macintosh,2825051
2023-10-14,Linux,732256
2023-10-14,Chrome OS,300116
2023-10-14,(not set),29819
2023-10-14,Tizen,2239
2023-10-14,Fuchsia,701
2023-10-14,OS/2,690
2023-10-14,FreeBSD,612
2023-10-14,Playstation 4,430
2023-10-14,Firefox OS,411
2023-10-14,Windows Phone,109
2023-10-13,iOS,15241164
2023-10-13,Windows,12381463
2023-10-13,Android,8178339
2023-10-13,Macintosh,3843924
2023-10-13,Chrome OS,797187
2023-10-13,Linux,791103
2023-10-13,(not set),22882
2023-10-13,Tizen,1295
2023-10-13,OS/2,681
2023-10-13,Fuchsia,539
2023-10-13,Firefox OS,493
2023-10-13,Playstation 4,372
2023-10-13,BlackBerry,111
2023-10-13,FreeBSD,103
2023-10-12,iOS,15865936
2023-10-12,Windows,14559607
2023-10-12,Android,8553031
2023-10-12,Macintosh,4307999
2023-10-12,Chrome OS,980555
2023-10-12,Linux,838783
2023-10-12,(not set),60588
2023-10-12,Tizen,1289
2023-10-12,OS/2,686
2023-10-12,Fuchsia,573
2023-10-12,Firefox OS,498
2023-10-12,Playstation 4,431
2023-10-12,BlackBerry,153
2023-10-12,FreeBSD,106
2023-10-11,iOS,15278966
2023-10-11,Windows,14787508
2023-10-11,Android,8712277
2023-10-11,Macintosh,4396394
2023-10-11,Chrome OS,971630
2023-10-11,Linux,814007
2023-10-11,(not set),68432
2023-10-11,Tizen,1163
2023-10-11,OS/2,698
2023-10-11,Fuchsia,518
2023-10-11,Firefox OS,492
2023-10-11,Playstation 4,395
2023-10-11,FreeBSD,109
2023-10-11,BlackBerry,108
2023-10-10,iOS,16887845
2023-10-10,Windows,14735932
2023-10-10,Android,8780471
2023-10-10,Macintosh,4521453
2023-10-10,Chrome OS,977517
2023-10-10,Linux,947597
2023-10-10,(not set),48238
2023-10-10,Tizen,1054
2023-10-10,OS/2,664
2023-10-10,Fuchsia,508
2023-10-10,Playstation 4,433
2023-10-10,Firefox OS,424
2023-10-10,BlackBerry,111
2023-10-10,FreeBSD,108
2023-10-09,iOS,13877075
2023-10-09,Windows,11703440
2023-10-09,Android,7805647
2023-10-09,Macintosh,4137044
2023-10-09,Linux,889676
2023-10-09,Chrome OS,720752
2023-10-09,(not set),16046
2023-10-09,Tizen,1090
2023-10-09,Fuchsia,638
2023-10-09,OS/2,634
2023-10-09,Firefox OS,427
2023-10-09,Playstation 4,342
2023-10-09,FreeBSD,107
2023-10-08,iOS,10425077
2023-10-08,Android,6283099
2023-10-08,Windows,5281776
2023-10-08,Macintosh,2655138
2023-10-08,Linux,771942
2023-10-08,Chrome OS,324592
2023-10-08,(not set),15287
2023-10-08,Tizen,991
2023-10-08,OS/2,577
2023-10-08,Fuchsia,518
2023-10-08,Playstation 4,363
2023-10-08,Firefox OS,334
2023-10-08,UNIX,194
2023-10-08,FreeBSD,117
2023-10-08,BlackBerry,106
2023-10-07,iOS,12286063
2023-10-07,Android,7079299
2023-10-07,Windows,5280410
2023-10-07,Macintosh,2493106
2023-10-07,Linux,757549
2023-10-07,Chrome OS,282884
2023-10-07,(not set),18796
2023-10-07,Tizen,989
2023-10-07,OS/2,616
2023-10-07,Fuchsia,488
2023-10-07,Firefox OS,381
2023-10-07,Playstation 4,380
2023-10-07,UNIX,224
2023-10-07,FreeBSD,148
2023-10-07,BlackBerry,112
